id,username,date,choix,followers
298426715,p_brun,1369597980,pour,116063765
1027248156,ktrinelebreton,1369597969,pour,493438983;550846511;937738092;574710648;537477494;427277574;114675553;595866006;1378217570;56325215;562422413;308721132;1292276934;1389542826;572098981;28775453;1120655828;434837450;992159581;28666886;114082221;557464571;610242039;299760936;1145995544
1035071400,justweetyme,1369597968,contre,610906968;1068828068;476098647;592823197;106686430;523021274;36191393;493031776;514288085;1157290465;841455985;560991444;1091603312;956038812;340556130;988372536;555554262;581070678;393627660;197063362;758032711
630165516,Pierredu19,1369597967,pour,1292276934;1315455853;210370180;964239906;84204116;1378217570;1389542826;378070152;120007623;299760936;537477494;142598572;401290992;1064244859;1283884723;206125363;105118180;134179437;351981700;1144938307;547957320;992159581;1127243618;117455135;138100844;1120655828;361752469;1164176504;144247696;1145995544;30709938;50797195;269399115;572136929;956038812;48484744;946392384;308721132;40639652;301853897;572098981;114675553;312307608;376786245
1164176504,BrightStar0907,1369597956,pour,523264165;554581413;194045521;40639652;250795515;376786245;547957320;574384230;1120655828;50797195;144247696;630165516
517327670,marcoschinsky,1369597949,neutre,36401516
28775453,mic_hug,1369597948,pour,937738092;493438983;105118180;1315455853;523264165;187260157;1120655828;988372536;1292276934;1389542826;554485198;1027248156;562422413;63832723;56325215;301853897;84204116;610242039;557464571;303154397;375573313;513715474;114073151;434837450;114675553
239711705,jssinfo,1369597946,contre,36735292;494120149;46386171
344592915,caracoq,1369597945,pour,1120655828;142598572
1001768100,NaregKn,1369597939,pour,361995292;560214644;365438321;391539340
31077839,ChrisMichelFr,1369597936,pour,50797195;461826069;210370180;1187474786;138100844;269399115;309024736;822043453;462258095;1120655828;105118180;127328676;1145995544;182138330;117455135;117407454;312307608;117146551;537477494;22416221;278063562;222277722;378070152;116063765;278223385;47336512;490589779;192704753;12244992;68654204
523264165,MEWJ79,1369597931,pour,1164176504;1120655828;28775453;313380064;308721132;162764688;50797195;312307608;557464571;992159581;301853897;434837450;264192701;554581413;114675553;427277574
376786245,Patourose,1369597931,pour,434837450;1127243618;1223067811;210370180;187260157;30709938;1120655828;134179437;326101186;380841357;105118180;547957320;537477494;361752469;269399115;1164176504;361410207;1145995544;117146551;50797195;40639652;312307608;144247696;194045521;630165516;574384230;91534334;368638481;523264165
252800491,kkerima,1369597930,pour,535518932;1144938307;21302947;595866006;105895223;1292276934;19148041;142598572;992159581;1145995544;299760936;540849537;47336512;36735292;434837450;120865840
561253885,Entre2Tours,1369597928,contre,554485198;1091603312;610906968;514288085;130626642;256988281;312888560;36191393;788996941;137370532;746000443;340556130;302906057;485917030;493016406;492979054;83206603;581070678;508752598;197063362;391539340;444039081;532335718;455692100;493435606;494120149
527560962,Megane_8D,1369597924,neutre,
946392384,Pridemap,1369597923,pour,361752469;211804337;275179228;1378217570;482001124;1389542826;375573313;956038812;359422134;1283884723;1120655828;118122782;138100844;1281026822;1127243618;1145995544;269399115;361410207;547957320;1064244859;194045521;117407454;117146551;206125363;163028724;59509957;117455135;308721132;630165516;56310717;235290611;193045025;992159581;299760936;30709938;144247696;614881679;142598572;537477494;572136929;313380064;50797195;478657425;554581413;464502436;43607022;114082221;557464571;335860185;427277574;37643770;376107351
11632152,Lewiszche,1369597921,pour,381467710;17390989;19064222;6241412
84204116,adia66,1369597921,pour,275179228;1120655828;1315455853;992159581;630165516;574710648;1378217570;1292276934;117146551;604704562;478657425;375573313;284085035;562422413;28775453;63832723;48484744;361410207;299760936;59509957;114082221;308721132;434837450;301853897;380841357;30921943;114675553;222277722;299018689
299760936,fredcocharl,1369597916,pour,297874133;964239906;1144938307;210370180;1120655828;114675553;1378217570;28666886;482001124;1389542826;630165516;1292276934;992159581;49728863;142598572;410093641;610095565;1027248156;1145995544;333399010;946392384;380841357;308721132;557464571;562422413;84204116;434837450;114082221
971862548,edensissi,1369597916,contre,340556130;1357804986;758032711;214123881;241659010;391539340;999587480;130626642;937738092;592823197;1146439224;746000443;492969763;499297785;581070678;120609202;312888560;610906968;1091603312;554843376;956038812;508752598;493031776;266653766;524312432;555554262;476098647;302906057;554485198;1068828068;114775729;137370532
956038812,NiqueTonParent2,1369597910,contre,922973006;554485198;971862548;340556130;1091603312;499297785;988372536;63478646;610906968
822043453,acrimo,1369597909,contre,18973578;1068828068;36191393;1091603312;1163967229;1336054920;1157290465;106686430
499297785,BabeWatin,1369597905,contre,1357804986;1068828068;747890929;182906244;1378388058;971862548;90894097;493515305;799253460;554485198;956038812;1091603312;149893981;137370532;331676157;988372536;1051076298;129948456;610906968;63478646;1146439224;1163967229;493016406;197063362;1085464770
17420789,GaetanAndrieux,1369597905,pour,275179228;193045025;370932257;359422134;120007623;610242039;164807164;550846511;308721132;351511437;24898882;282056619;46386171
253312786,Willy_Rovelli,1369597901,neutre,580843991;105118180;1120655828;31077839
449256217,Patriote_973,1369597897,contre,449285966;96237379;1273690998;554485198;233832476;841455985;1032587216;279872903;915287179;377915090;547420730
36191393,Infrarouge3,1369597894,contre,120609202;494037039;988372536;288991803;130626642;96237379;377915090;758032711;137370532;1035071400;956038812;492969763;436846029;581070678;747890929;312888560;508752598;555554262;114775729;476098647;302906057;547420730;746000443;51130368;129948456;514288085;493031776;554485198;592823197;568534007;610906968
190634964,xpennec,1369597893,pour,340775394;557464571
444039081,CBrousset,1369597889,contre,130626642;114775729;610906968;96237379;493016406;561253885;302906057;554485198;494037039;746000443;312888560;214123881;1357804986;508752598;524312432;1273690998;999587480;532335718;459952550;956038812;592823197;988372536;391539340;758032711;197063362;137370532;581070678;514288085
105118180,patoche84,1369597877,pour,28775453;84872249;1389542826;1281026822;114675553;431849483;482001124;275179228;574710648;1120655828;50797195;547957320;630165516
187260157,GuntherRedal,1369597871,pour,30709938;28775453;485915695;50797195;1292276934;376786245;462258095;19148041;595866006;299018689;114082221;380841357;117146551;610095565;427277574
108289814,Tortoyse,1369597865,pour,992159581;574710648
70920002,Arybaux,1369597863,neutre,47336512;1357804986;17400044;524312432;1106725483;841455985;493016406;592823197;747682770;82313419;532335718;490589779;493435606;83206603;493031776;461826069;464502436;455692100;15119739;340775394;249091144
609416896,ojim_france,1369597862,contre,96237379;1346104482;7627832;581070678;915287179
56325215,MathLOFF,1369597852,pour,434462618;1027248156;19234625;485915695;517327670;28775453;159090275;458806722
493438983,YanuzS,1369597849,contre,554485198;1027248156;28775453;590003661;1315455853
86542520,Lahirelsb,1369597838,contre,252552050;88462044;1381953745;149893981;63478646;391539340;1163967229;96237379;581070678;1068828068;915287179;747890929;1146439224;1083323934;799253460;493515305;485917030;494120149;278223385;192704753
758032711,fbu_82,1369597825,contre,747682770;449285966;560991444;210370180;971862548;493438983;524312432;570962113;747890929;492979054;547420730;637259252;514288085;459952550;568534007;1106725483;223382695;554485198;493031776;129948456;137370532;915287179;288991803;394765835;377915090;302906057;114775729;279872903
82313419,mahorchiche,1369597824,pour,46386171;378070152;36735292;434837450;17567021;21302947;17871187
485917030,FabienGrech,1369597823,contre,554485198;1068828068;610906968;915287179;455692100;547420730;152206367;570962113;288991803;394765835;377915090;312888560;129948456;279872903
459952550,SGouez,1369597818,contre,554485198;514288085;129948456;137370532;436846029;492979054;256988281;494037039;524312432;1357804986;758032711;476098647;1273690998;555554262;444039081;391539340;302906057;114775729;581070678
17567021,jarousseau,1369597818,pour,6890532;378070152;116063765;5610642;464502436;21302947;82313419
43886088,azurelite,1369597816,pour,
854662140,opiamPG,1369597813,pour,381184790;827131363;370932257;478657425
581070678,blaemag,1369597812,contre,17400044;841455985;130626642;561253885;494037039;492969763;956038812;120609202;971862548;508752598;436846029;197063362;1106725483;36191393;554485198;610906968;1068828068;560991444;526834453;628126313;493031776;1035071400;459952550;393627660;361995292;340556130;51130368;514288085;524312432;555554262;788996941;312888560;568534007;746000443;455692100;302906057;532335718;478058571;444039081;129948456;114775729;137370532;493016406;476098647
494772708,follande,1369597805,contre,1091603312;129948456;492969763;747890929;956038812;555554262;554485198;610906968;568534007;788996941;532335718;120609202;80235962;302906057;514288085;493435606;508752598;455692100;83206603;493031776;312888560
278223385,abbeamar,1369597805,contre,17871187;182906244;922973006;489310581;279872903;1083323934;492969763;266653766;499297785;956038812;822043453;96237379;988372536;1146439224;1051076298;1130159095;1091603312;477778623;1163967229;1068828068;210370180;359422134;915287179;478657425;1092108078;331676157;391539340;827131363;17400044;380841357;88462044;555554262;561253885;493016406;455692100;788996941;747890929;950596531;532335718;37643770;17688298;427277574;51130368;457620401;92506911;568534007;340556130;191008573;494120149;90894097;799253460
50797195,Geekin_20,1369597795,pour,309024736;117146551;992159581;187260157;1378217570;275179228;117455135;114073151;1389542826;210370180;361410207;117407454;574384230;313380064;30709938;40639652;1292276934;105118180;523264165;1281026822;1120655828;206125363;138100844;537477494;312307608;1164176504;547957320;630165516;269399115;376786245;946392384
120609202,HAREL22,1369597794,contre,130626642;492969763;36191393;1315455853;999587480;922973006;137370532;610906968;971862548;266653766;554843376;992159581;129948456;554485198;494037039;915287179;788996941;746000443;514288085;455692100;30979415;28666886;114775729;562422413;312888560;302906057
91534334,monsieurhug,1369597791,pour,554843376;376786245;117146551;90894097;40639652;197359781;144247696;574710648;464502436;6241412;15119739;49728863;118122782
572136929,vio_Official,1369597786,pour,604704562;547957320;187260157;117455135;361752469;313380064;630165516;946392384
540849537,CClement_2012,1369597785,pour,547957320;478657425;595866006
86054785,Francebleubzh,1369597784,neutre,272461268;299190831;191008573;197535822;39761398;364184273;384576997;121861836;120609202
118122782,centregaux,1369597783,pour,547957320;946392384;117146551;43607022;117407454;269399115;490589779;91534334
130626642,alice13b,1369597779,neutre,514288085;1357804986;476098647;444039081;568534007;312888560;581070678;129948456;214123881;493031776;266653766;492969763;494037039;971862548;592823197;524312432;36191393;988372536;554843376;999252745;610906968;137370532;841455985;114775729;252552050;554485198
494037039,CarretierG,1369597768,contre,492969763;747890929;223382695;288991803;33908285;915287179;746000443;493016406;492979054;130626642;444039081;524312432;120609202;129948456;555554262;610906968;554485198;137370532;592823197;114775729;302906057
30979415,fabien_lorch,1369597762,pour,297874133;222277722;19148041;381184790;434837450;393627660;114675553;114073151;485917030;431849483;45662302;47336512;28666886;378070152;120609202;137855621;308721132
=======
340775394,Antoine_Leveque,1369598155,contre,Twystsky;tigerymous;Phil_Hauss;RomainRossignol;kkerima;LoeizRoul;vincny01;BMpolitics;ak_bx;levelb_;CEA055;Romain_FO;catene06;Zorro_justicier;simplythe13;teppdude;CarretierG;luciepaule2275;xpennec;Librevoi;chrisquette;fbu_82;jeanpare467;MANUE_G;Jeromeprodhomme;boite_boite;Max_Vess;etopie;vit_leo;FleurianeRose;champ_pignon;Joan_Louis_Font;Samuel_Lafont;MmeLenvie;Entre2Tours;ldevilloutreys;blaemag;nanotousch;xavmonty;mariette94val;MdameMichu;s_ignatovitch;Lautrec31;Spidercauchois;mc_1220;SchmidtkeCedric;HAMONVIR;Amk84000
233832476,Fengel11,1369598141,contre,LoeizRoul;TonyMitchelli66;alanisbj;Lebenado;aourell29;Infrarouge3;sebastienglasso;levelb_;id261;jeanpare467;FabienGrech;BJM781;StefanCavers
122934798,LauredeMontalem,1369598138,neutre,FO_Giesbert;Librevoi;JD_de_Kermadec;Loup_solidaire
244549874,AnaComKi,1369598127,neutre,Entre2Tours;C__T__W;FloHmz;bloomee;nanotousch;victorbellec;Spidercauchois;MdameMichu;alexaussedat
343030340,wagihe2012,1369598126,pour,CCalmier;Maga_Mata
523021274,MechantJuge,1369598125,contre,TheOccitan;OdetteRichert;levelb_;catene06;jeujune;pascal44p;Wks_69;Twystsky;MdameMichu
235290611,ashtrayheart190,1369598123,pour,Pridemap
120037444,franckraleur,1369598118,pour,Lloyd__Hopkins;adia66;bonsoirmichel;natonhg;chantalrebelle;bembelly
40639652,dominiquevin,1369598116,pour,Family_Gay_com;ludovicbhamon;Phil_Hauss;loliv2809;mauzemontole;Maga_Mata;BrightStar0907;Geekin_20;vincny01;pouceopposable;manaufr;Patourose;Pierredu19;BenoitCAZALS;monsieurhug
927946430,CabelloMarc,1369598102,pour,SVimaire;Lloyd__Hopkins;bonsoirmichel;LeBruitLaFureur;CCalmier;Bebeuss;CitoyennEloOoo
33908285,rambaux,1369598090,contre,CarretierG;chrisquette;mariette94val;anouchkacohen;MmeLenvie;ntwolfmother;CEA055;Twystsky;_politweet
120007623,BlablaDeGauche,1369598088,pour,deuxiemetour;MarieMarchi;vincny01;ssssandrine;CCalmier;juannovali;LetemplierLoic;Miawallace888;V_Citizen;Pierredu19;mandrake3430;brunosarrodet;MmeLenvie;Max_Vess;coralie1001
266653766,catene06,1369598086,contre,MONBONHEUR1;CarretierG;leclanNS;aourell29;alice13b;Diderot12;PhilU_2;AntoineBoyer75;mariette94val;edensissi;anouchkacohen;HAREL22;Wks_69;CEA055;pascal44p;boite_boite;_politweet;Twystsky
398844721,EEhrmann,1369598086,pour,Miawallace888;vincny01;HeleneFontanaud;bembelly;plarad
222277722,SophiaIfigha,1369598086,pour,C__T__W;pascal44p;MarieMarchi;fabien_lorch;bonsoirmichel;Jerem_MD;ChrisMichelFr;CitoyennEloOoo;LeBruitLaFureur;coralie1001;Neoprofs;MagalieHerlem;adia66;CCalmier;bembelly;Rushkoff18
6241412,embruns,1369598085,pour,laurent4485;Bitchy_Boys;romainthomazeau;manaufr;Tatitedu13;Zozote_Niki;Neoprofs;tetunicois;Antoine_Leveque;olivierdussopt;tristanmf;Khalilbm;monsieurhug;marineturchi
194045521,BenoitCAZALS,1369598080,pour,laurent4485;angelinirodsson;Family_Gay_com;mandrake3430;mauzemontole;harphan75;maurtyfer;AFredo31000;LetemplierLoic;bebabessay;BrightStar0907;patoche84;JD_de_Kermadec;Pridemap;dominiquevin;Patourose
747682770,laurentrosay,1369598077,contre,fbu_82;StefanCavers;AubeActu
532335718,BMpolitics,1369598075,contre,FleurianeRose;Twystsky;Wks_69;CEA055;fandetv;chrisquette;Lennyclerck;Fromzegulag;pascal44p;Entre2Tours;MechantJuge;mc_1220;blaemag;FranDIDIER;anouchkacohen;MdameMichu
30709938,ludovicbhamon,1369598072,pour,deuxiemetour;mauzemontole;iCanDoItgirl;GuntherRedal;loliv2809;sarmcdonnell;Miawallace888;LetemplierLoic;mandrake3430;dominiquevin;bebabessay;MarieMarchi;Patourose;Phil_Hauss;Geekin_20;bonsoirmichel;Pierredu19;manaufr;Antwhat;Pridemap
346426848,marcvama,1369598068,pour,Philippedecamps
554485198,Wks_69,1369598065,contre,YanuzS;ldevilloutreys;Loup_solidaire;OdetteRichert;floriandurand3;sebastienglasso;BMpolitics;LoeizRoul;ABMauger;StefanCavers;hubert0612;FabienGrech;Lennyclerck;pietro_berti;lilili69lilili;CBrousset;J_de_Leiris;Patriote_973;alanisbj;deRati;NiqueTonParent2;jeujune;reidoth;PhilU_2;Yasmineeeech;legeremilie1;leclanNS;mic_hug;BabeWatin;catene06;deuxiemetour;Lebenado;edensissi;simplythe13;teppdude;ArdrB;_A_Weiss_;levelb_;TonyMitchelli66;robertsoizic;HAREL22;ObjectifDroite;luciepaule2275;blaemag;id261;alice13b;HAMONVIR;CarretierG;pascal44p;coralie1001;follande;karavage69;erayeye;Zorro_justicier;Languedebip;gala444;mariette94val;lireine7;Librevoi;fbu_82;boite_boite;martin76130;_politweet;ntwolfmother;jeanpare467;tdechampagn;LaNoctiflore;Jerem_MD;icosium59;TheOccitan;Infrarouge3
1130159095,ManifPourTous29,1369598062,contre,Diderot12;BabeWatin;Le_Reel;mariette94val;Lebenado;manifpourtous83;FrancoiseCaron;douce2franclieu;vandemeulebrou;jeujune;ArdrB;manifpourtous25;fandetv;chrisquette;maniftousvernon;ABMauger
116063765,axellelemaire,1369598059,pour,d4v1d_0ff;xavmonty;Tatitedu13;BastienHo;AFredo31000;jgiovannoni;mandrake3430;FreezPakAuChoco;ludovicbhamon;ADAN_Officiel;1CaptainTsubasa;_Nico_;AndyCBD;Neoprofs;pouceopposable;CClement_2012;Yasmilady;brunosarrodet;Max_Vess;Joan_Louis_Font;ChrisMichelFr;ELHistorico7589;natonhg;jarousseau;vit_leo;CharlesHervis;Amk84000;olivierdussopt;Lahirelsb;thisfrenchlife;mahorchiche;C__T__W;BriceSylvestre1
950596531,lireine7,1369598058,contre,pascal44p;hubert0612;levelb_;Wks_69;ldevilloutreys
434837450,CCalmier,1369598051,pour,deuxiemetour;reidoth;Patourose;floriandurand3;BlablaDeGauche;Miawallace888;sarmcdonnell;Waspj;Yasmilady;TorrideFL;LetemplierLoic;Papyfab;mandrake3430;SVimaire;ktrinelebreton;sanmel35;juannovali;pouceopposable;jgiovannoni;DiesIraes;Languedebip;caro_caron;ssssandrine;Max_Vess;CabelloMarc;BriceSylvestre1;fabien_lorch;wagihe2012;Do_56;LucBentz;Tatitedu13;MEWJ79;bloomee;MmeLenvie;MONBONHEUR1;Loup_solidaire;ThibaultGential;manaufr;piekowa;Zozote_Niki;bonsoirmichel;futurswing;juls_eve;Bebeuss;pierrerosellini;MdameMichu;mic_hug;fredcocharl;mahorchiche;adia66;bembelly;icosium59;iCanDoItgirl;Neoprofs;PierreKanuty;SophiaIfigha
543812894,EricCartmanFR,1369598048,pour,Miawallace888;SVimaire;Waspj;gustaveparking;LetemplierLoic;pouceopposable
1357804986,leclanNS,1369598048,contre,edensissi;boite_boite;alice13b;Diderot12;Librevoi;chrisquette;mc_1220;catene06;Twystsky;PhilU_2;_politweet;pascal44p;mariette94val;CBrousset;Wks_69;JeandeRobien;legeremilie1;CEA055
191008573,oliviersiou1,1369598030,pour,futurswing;jgiovannoni;Karmappa;axellelemaire;Lloyd__Hopkins;EqualityFairy;sarmcdonnell;Antoine_Leveque;jean_fabrice;GHulsens;Francebleubzh;OPredhomme;jeanpare467;ldevilloutreys;SBelbachir;BEDINISebastien;pouceopposable;FioMog;laurent4485;ojim_france;LauredeMontalem;vit_leo;abbeamar;C__T__W;mahorchiche;jssinfo;reidoth;chdelporte;Salome_L;Louis_San;Zozote_Niki;franckraleur;vince1786;nanotousch;CCalmier;MathieuD_S;tetunicois;Stbslam;alexaussedat;julienbellver;Arybaux;TristanQM;CharlesHervis
560214644,ak_bx,1369598025,pour,NaregKn;douce2franclieu
28666886,bembelly,1369598024,pour,deuxiemetour;Waspj;mandrake3430;Miawallace888;emmarguerite;fredcocharl;EEhrmann;ktrinelebreton;pouceopposable;juannovali;Yasmilady;Binouite;MarieMarchi;Nniina_;coralie1001;ssssandrine;Loup_solidaire;Do_56;wagihe2012;iCanDoItgirl;bonsoirmichel;HAREL22;AFredo31000;C__T__W;fabien_lorch;brunosarrodet;CCalmier;SophiaIfigha;BriceSylvestre1;Aurelien2b6;vincent_vauclin;Larmurerie;franckraleur
114082221,ssssandrine,1369598021,pour,Languedebip;juannovali;emmarguerite;BlablaDeGauche;harphan75;laurent4485;Phil_Hauss;Miawallace888;LetemplierLoic;mandrake3430;FreezPakAuChoco;PDumalanede;icosium59;deuxiemetour;GuntherRedal;vincny01;BriceSylvestre1;ktrinelebreton;Yasmilady;MANUE_G;sanmel35;loliv2809;pouceopposable;CCalmier;pierrerosellini;Pridemap;C__T__W;Tatitedu13;Do_56;bembelly;futurswing;bebabessay;fredcocharl;adia66
574384230,CarreyBizarre,1369598005,pour,Geekin_20;BrightStar0907;Patourose
1281026822,_JimmyHenin,1369598004,pour,JonBlum;nanotousch;pascal44p;latruelle;harphan75;LetemplierLoic;BELLEGO5;mandrake3430;patoche84;JD_de_Kermadec;Pridemap;Geekin_20
267391902,Lisa_Lfb,1369598003,pour,MdameMichu
36401516,SophieSine,1369598000,pour,EricCartmanFR;marcoschinsky;pocket_pau
376107351,angelinirodsson,1369597999,pour,BrightStar0907;BenoitCAZALS;aymordi;harphan75;tigerymous;mandrake3430;sarmcdonnell;vincny01;pouceopposable;manaufr;laurent4485;dominiquevin;josiezezet;Bitchy_Boys;Max_Vess;Pridemap
97678155,ximemarie,1369597995,pour,sebtik;JeanZeid
1064244859,SVimaire,1369597993,pour,Family_Gay_com;Miawallace888;Binouite;ninarevolution;MortauxCons;mandrake3430;mauzemontole;Maga_Mata;BukIsGod;Pierredu19;chantalrebelle;CCalmier;Loup_solidaire;LeBruitLaFureur;juannovali;Anonyme_curieux;natonhg;Nniina_;CitoyennEloOoo;Pridemap
51130368,nathanou,1369597984,contre,Lennyclerck;alice13b;levelb_;AntoineBoyer75;douce2franclieu;edensissi;simplythe13;jeanpare467;boite_boite;fbu_82;champ_pignon;TheOccitan;Librevoi;CEA055;Infrarouge3;MONBONHEUR1;Wks_69;Fromzegulag;chrisquette;RomainGuyard;HAMONVIR;Twystsky;JeandeRobien;blaemag;anouchkacohen;FranDIDIER
298426715,p_brun,1369597980,pour,axellelemaire
1027248156,ktrinelebreton,1369597969,pour,YanuzS;MathieuDurquety;pietro_berti;Tatitedu13;Phil_Hauss;Loup_solidaire;icosium59;coralie1001;Miawallace888;MathLOFF;futurswing;pierrerosellini;mandrake3430;LetemplierLoic;cathy6811;mic_hug;vincny01;CCalmier;juannovali;bembelly;ssssandrine;MarieMarchi;gustaveparking;fredcocharl;pouceopposable
1035071400,justweetyme,1369597968,contre,JeandeRobien;levelb_;CEA055;MONBONHEUR1;AubeActu;MechantJuge;Infrarouge3;ntwolfmother;Librevoi;ObjectifDroite;sebastienglasso;vandemeulebrou;jeujune;NiqueTonParent2;Lennyclerck;Zorro_justicier;boite_boite;blaemag;chdelporte;champ_pignon;fbu_82
630165516,Pierredu19,1369597967,pour,mandrake3430;floriandurand3;laurent4485;emmarguerite;adia66;Miawallace888;LetemplierLoic;fabricemucci;BlablaDeGauche;fredcocharl;Phil_Hauss;Yasmilady;Waspj;SVimaire;latruelle;MANUE_G;patoche84;Glambertaccroes;2QT_2B_STR8;FreezPakAuChoco;mauzemontole;juannovali;TorrideFL;sarmcdonnell;Jeromeprodhomme;vincny01;JD_de_Kermadec;BrightStar0907;bebabessay;pouceopposable;ludovicbhamon;Geekin_20;Nicolasudi62;vio_Official;NiqueTonParent2;C__T__W;Pridemap;pierrerosellini;dominiquevin;juls_eve;cathy6811;icosium59;Max_Vess;Patourose
1164176504,BrightStar0907,1369597956,pour,MEWJ79;PDumalanede;BenoitCAZALS;dominiquevin;AdriendeMeaux;Patourose;mauzemontole;CarreyBizarre;vincny01;Geekin_20;bebabessay;Pierredu19
517327670,marcoschinsky,1369597949,neutre,SophieSine
28775453,mic_hug,1369597948,pour,pietro_berti;YanuzS;patoche84;floriandurand3;MEWJ79;GuntherRedal;vincny01;Zorro_justicier;mandrake3430;LetemplierLoic;Wks_69;ktrinelebreton;futurswing;ELHistorico7589;MathLOFF;juls_eve;adia66;gustaveparking;MarieMarchi;reidoth;romainthomazeau;DiesIraes;AFredo31000;CCalmier;icosium59
239711705,jssinfo,1369597946,contre,BEDINISebastien;MdameMichu;JeanZeid
344592915,caracoq,1369597945,pour,vincny01;Yasmilady
1001768100,NaregKn,1369597939,pour,Jerem_MD;ak_bx;Romain_FO;MmeLenvie
31077839,ChrisMichelFr,1369597936,pour,Geekin_20;SchmidtkeCedric;laurent4485;ADAN_Officiel;Jeromeprodhomme;Nicolasudi62;Margochiste_;acrimo;ainsivalinfo;vincny01;patoche84;Joan_Louis_Font;pouceopposable;Anthony_Verdot;sarmcdonnell;Family_Gay_com;Max_Vess;manaufr;Phil_Hauss;TristanQM;olivierdussopt;SophiaIfigha;fabricemucci;axellelemaire;abbeamar;Amk84000;Neoprofs;ldevilloutreys;alexmouchotte;julienbellver
523264165,MEWJ79,1369597931,pour,BrightStar0907;vincny01;mic_hug;sanmel35;pierrerosellini;AimeeLoved_B;Geekin_20;Max_Vess;MarieMarchi;juannovali;juls_eve;CCalmier;HeleneFontanaud;PDumalanede;icosium59;Loup_solidaire
376786245,Patourose,1369597931,pour,CCalmier;TorrideFL;angelotumbarell;laurent4485;GuntherRedal;ludovicbhamon;vincny01;Glambertaccroes;Astrow_LC;Maga_Mata;patoche84;mauzemontole;Phil_Hauss;JD_de_Kermadec;Nicolasudi62;BrightStar0907;loliv2809;pouceopposable;manaufr;Geekin_20;dominiquevin;Max_Vess;bebabessay;BenoitCAZALS;Pierredu19;CarreyBizarre;monsieurhug;PtitsPois;MEWJ79
252800491,kkerima,1369597930,pour,LeBruitLaFureur;FreezPakAuChoco;PierreKanuty;coralie1001;Karmappa;mandrake3430;tigerymous;Yasmilady;juannovali;pouceopposable;fredcocharl;CClement_2012;Amk84000;BEDINISebastien;CCalmier;Elisa6666
561253885,Entre2Tours,1369597928,contre,Wks_69;jeujune;JeandeRobien;Librevoi;alice13b;richardwaghorne;anouchkacohen;Infrarouge3;Fromzegulag;pascal44p;FleurianeRose;Lennyclerck;Twystsky;FabienGrech;chrisquette;luciepaule2275;Spidercauchois;blaemag;mc_1220;champ_pignon;MmeLenvie;CBrousset;BMpolitics;FranDIDIER;Lautrec31;MdameMichu
527560962,Megane_8D,1369597924,neutre,
946392384,Pridemap,1369597923,pour,JD_de_Kermadec;d4v1d_0ff;harphan75;Miawallace888;BELLEGO5;LetemplierLoic;romainthomazeau;NiqueTonParent2;Anonyme_curieux;latruelle;vincny01;centregaux;Jeromeprodhomme;_JimmyHenin;TorrideFL;pouceopposable;Nicolasudi62;loliv2809;mauzemontole;SVimaire;BenoitCAZALS;Family_Gay_com;manaufr;MANUE_G;jean_fabrice;V_Citizen;sarmcdonnell;pierrerosellini;Pierredu19;Bourg_la_Reine;ashtrayheart190;aymordi;juannovali;fredcocharl;ludovicbhamon;bebabessay;josiezezet;Yasmilady;Phil_Hauss;vio_Official;sanmel35;Geekin_20;CitoyennEloOoo;PDumalanede;tetunicois;pascal95;ssssandrine;MarieMarchi;cha_matou;Loup_solidaire;Bitchy_Boys;angelinirodsson
11632152,Lewiszche,1369597921,pour,julesbiron;Antwhat;iCanDoItgirl;embruns
84204116,adia66,1369597921,pour,harphan75;vincny01;floriandurand3;juannovali;Pierredu19;Tatitedu13;Miawallace888;mandrake3430;manaufr;bonsoirmichel;CitoyennEloOoo;romainthomazeau;Zozote_Niki;futurswing;mic_hug;ELHistorico7589;C__T__W;loliv2809;fredcocharl;V_Citizen;ssssandrine;pierrerosellini;CCalmier;juls_eve;Maga_Mata;Rushkoff18;icosium59;SophiaIfigha;Nniina_
299760936,fredcocharl,1369597916,pour,Binouite;emmarguerite;FreezPakAuChoco;laurent4485;vincny01;icosium59;Miawallace888;bembelly;BELLEGO5;LetemplierLoic;Pierredu19;mandrake3430;juannovali;Do_56;Yasmilady;thomas087;P_GAGNIERE;ktrinelebreton;pouceopposable;BriceSylvestre1;Pridemap;Maga_Mata;pierrerosellini;MarieMarchi;futurswing;adia66;CCalmier;ssssandrine
971862548,edensissi,1369597916,contre,Lennyclerck;leclanNS;fbu_82;PhilU_2;Bruhlmann;MmeLenvie;legeremilie1;alice13b;pietro_berti;MONBONHEUR1;lilili69lilili;FleurianeRose;simplythe13;BabeWatin;blaemag;HAREL22;anouchkacohen;JeandeRobien;jeujune;deuxiemetour;NiqueTonParent2;mc_1220;ntwolfmother;catene06;mariette94val;boite_boite;CEA055;Twystsky;Wks_69;levelb_;_politweet;pascal44p
956038812,NiqueTonParent2,1369597910,contre,hubert0612;Wks_69;edensissi;Lennyclerck;jeujune;BabeWatin;Zorro_justicier;fandetv;JeandeRobien
822043453,acrimo,1369597909,contre,GeorgesBerger;levelb_;Infrarouge3;jeujune;manifpourtous25;LMPT_Poitou;ObjectifDroite;AubeActu
